system:index,DEM_slope,L4,NDMI_max,NDMI_mean,NDMI_min,NDMI_slope,NDMI_stdDev,NDVI_max,NDVI_mean,NDVI_min,NDVI_slope,NDVI_stdDev,Relative_elevation_100,TCB_max,TCB_mean,TCB_min,TCB_slope,TCB_stdDev,TCG_max,TCG_mean,TCG_min,TCG_slope,TCG_stdDev,TCW_max,TCW_mean,TCW_min,TCW_slope,TCW_stdDev,.geo
000000000000000005e5_0,0.12338877,1,0.77372265,0.39475083,-0.40782124,-2041.4760413385902,0.23210700740577472,0.025352113,-0.4343442,-0.78669727,-770.7405615076374,0.18643577784065624,295.08533,0.2485377,0.12651956,0.05314487,-289.3735374219253,0.05172919551757785,-0.01816466,-0.060002137,-0.0932085,40.62448439572152,0.01964647729930837,0.044986337,0.016949592,-0.010313926,-85.54552751327795,0.013746821166932034,
000000000000000005e6_0,0.11004519,1,0.78028166,0.29559243,-0.30322582,1701.1198802222061,0.23480456067682173,0.08862745,-0.4160533,-0.76965845,-1893.1370204963446,0.17889352765513944,228.7091,0.27249184,0.12558313,0.04159317,516.1749726821887,0.05314427637218573,-0.01337283,-0.05838709,-0.11318979,-366.05871713697326,0.027075589876238957,0.053361896,0.011914991,-0.091526665,212.12308327953642,0.022254261110394837,
000000000000000005e7_0,0.060919464,1,0.9245994,0.50501966,0.018867925,-2318.5902086774213,0.2322754976918521,-0.15953757,-0.5002069,-0.8131488,-851.2279704364408,0.1685968026078116,253.09068,0.26737827,0.14338437,0.07594711,-93.0059747199603,0.049749873554190735,-0.04151821,-0.06926821,-0.10477076,-11.070410074440439,0.013707714390186868,0.058042776,0.023399789,-0.01482137,-52.46791053667446,0.012489243528226654,
000000000000000005ec_0,0.19459237,1,0.984375,0.37679747,-0.76086956,-206.11392425359733,0.3345735334149318,0.11794872,-0.26717716,-0.8810811,-1076.8925163397118,0.17367818631478363,263.2236,0.26698586,0.086602025,0.02215466,233.9406139269459,0.06404512963981523,-0.00999691,-0.03159425,-0.07858393,-113.47797510937862,0.016910923629144835,0.05410247,0.008849371,-0.028605405,39.45360493195021,0.016852378718655307,
000000000000000005ed_0,0.23624401,1,0.8487874,0.32723188,-0.71428573,248.94889634323252,0.3479261139320832,0.5,-0.2559907,-0.9328859,-269.5327945499429,0.19814286269111595,248.90892,0.24543682,0.07669721,0.01713043,279.29245809907417,0.055486302286436216,-0.00597826,-0.028630767,-0.08397134,-112.06784554059223,0.015265168061978897,0.047898985,0.0074193673,-0.03251012,35.058708330208944,0.014452548934759942,
000000000000000005ee_0,0.5252095,1,1.0,0.36324823,-0.2184874,1407.935120751535,0.2893046966189577,0.27224436,-0.33310848,-0.7929293,-2981.9049791658413,0.2529665257010643,258.11646,0.2672605,0.1015035,0.02342642,758.6562175710881,0.06701579517771641,-0.00300356,-0.043243524,-0.09259392,-454.49088257460846,0.028913731700220196,0.058275443,0.012053642,-0.07482875,215.99663053613418,0.019690900460602175,
000000000000000005f0_0,0.087446526,1,0.855914,0.39702427,-0.18877551,-634.5512101455658,0.22402642697901823,-0.07371632,-0.4704983,-0.78154105,-1582.1868896503208,0.1596884943188316,162.75613,0.24310306,0.12901612,0.05548198,141.7347843734968,0.04455045699822831,-0.02624709,-0.062543236,-0.11448703,-186.535567215914,0.020174682202561727,0.05070076,0.016140752,-0.073849976,58.636283041542605,0.016272702459541,
000000000000000005f1_0,0.20995755,1,0.9019964,0.43801343,-0.408,-1574.4665338808984,0.2732688994559331,0.038251366,-0.3431654,-0.79262674,-737.204373141099,0.1680383767827584,124.83896,0.29086417,0.08869864,0.02713659,44.8484521701334,0.05258544752922884,-0.01266549,-0.037733715,-0.09613559,-39.29253823679272,0.018028094543453353,0.06105102,0.008863967,-0.06828008,-14.460826571430202,0.01639260303262196,
000000000000000005f2_0,0.22773811,1,0.89987165,0.59018445,0.0430049,-1724.0220866144546,0.19183746490896356,-0.20864016,-0.5089938,-0.75075376,-1226.713198406147,0.1358995686549349,337.33182,0.29302368,0.18328708,0.08807581,-261.1524277690611,0.03420016554227334,-0.05102594,-0.08923237,-0.11098087,1.8440608005432253,0.008802916470490463,0.056921657,0.034701027,-0.03550479,-95.16693357572319,0.013048479965112107,
000000000000000005f9_0,0.117912136,1,0.98126465,0.4389299,-0.2318339,-490.5694639459922,0.25218321813980515,-0.007575758,-0.41010806,-0.86027396,-2458.516926371809,0.21047750396208656,196.00366,0.24658334,0.11979826,0.0438488,275.2714266933036,0.045927877889207123,-0.02138783,-0.056197923,-0.08967906,-284.46865656428497,0.01962063607016599,0.048415896,0.012404142,-0.055622663,103.76053937663758,0.015277828885472824,
000000000000000005fa_0,0.098780096,1,0.8314176,0.3703623,-0.4871795,-381.7111564013261,0.259525647981227,-0.075,-0.41547298,-0.85215056,-2322.1513220016254,0.19584645626215239,195.9141,0.24384953,0.11458861,0.04700752,293.1018257098953,0.04213197993848123,-0.01862625,-0.05467981,-0.0878652,-272.566914010439,0.01820674182278986,0.04560045,0.011707677,-0.01986318,85.72785774639121,0.011516284184861728,
000000000000000005fb_0,0.07506116,1,0.83173996,0.41809383,-0.10880829,-62.36245369940202,0.23873882751774492,0.015873017,-0.34587327,-0.8112523,-2024.0169923032956,0.20266957264059196,214.47565,0.23959932,0.10514939,0.02977555,228.77031532708477,0.04813133189117172,-0.0104238,-0.04614804,-0.07278102,-238.97487475635074,0.01819388122726834,0.048460476,0.011456983,-0.015137865,58.55333823443508,0.011704908004607018,
000000000000000005fc_0,0.3454936,1,0.84685504,0.18364875,-0.443038,-2558.771226014485,0.2632636741305789,0.6164383,-0.100837775,-0.4893617,-100.50920026179116,0.1531956238708937,317.47437,0.21733233,0.05591462,0.01457933,-231.20838477791534,0.04353125132855664,-0.00370531,-0.016000029,-0.08492635,51.908304164856055,0.015285110595462054,0.045789424,-0.0011183232,-0.0675199,-17.68540797404996,0.013146834536429118,
000000000000000005fd_0,0.21774971,1,0.8326143,0.2844802,-0.44927537,-1606.730115520186,0.2742935013789397,0.24264705,-0.07984495,-0.50318474,-240.59643463615527,0.13429137939131755,323.66873,0.24507967,0.0616707,0.01180235,-144.5580018044099,0.0520266012977806,2.6599E-4,-0.015361913,-0.07118614,10.681491546474694,0.014360374514105776,0.055260487,0.0033206295,-0.023619123,-22.71132893756454,0.012843276984236573,
00000000000000000607_0,0.25273305,1,0.9283668,0.39482892,-0.7307692,-1122.0148050920263,0.3024877586300315,0.03272727,-0.34170702,-0.9285714,-261.9452810076196,0.16323332421213818,54.389225,0.2684529,0.07291029,-0.02622292,-56.52456856705732,0.04789968587247565,-0.00936267,-0.03149107,-0.14380737,14.600719667220964,0.020216532559598502,0.055711925,0.005766594,-0.07662381,-22.928530687318005,0.014570156305297633,
00000000000000000608_0,0.13508172,1,0.93248945,0.2248266,-0.28421053,-1538.1258624813536,0.21823641059964344,0.1685678,-0.11885566,-0.44827586,-916.5222166490997,0.12356341277478271,217.64835,0.1631467,0.0533249,0.01876115,-220.23278414634527,0.029542048058732083,-0.00359518,-0.01145631,-0.02174223,14.507583602501047,0.0034621884351105675,0.016669666,-0.0037061407,-0.074155614,52.67698259341582,0.013155286493294614,
0000000000000000060d_0,0.10333356,1,0.8501441,0.28405538,-0.42105263,-2283.55615241814,0.29710330160609116,0.3167702,-0.064650334,-0.43949044,-558.8758593261758,0.11752584756693284,234.66882,0.244145,0.065543756,0.01231855,-135.5570971247931,0.05529716697016901,-0.00155722,-0.015382908,-0.06950552,-2.570687655255732,0.013793066334383671,0.050805293,0.0019884568,-0.04947441,-17.238951067354616,0.015710599671887596,
0000000000000000060e_0,0.12196665,1,0.7711443,0.22464788,-0.18536586,-2044.6193788981125,0.21117516594391933,0.07739938,-0.21544692,-0.68350166,-1082.0490775667542,0.15524345415731755,170.5193,0.17399198,0.06204892,0.02767856,-111.30936504774489,0.02333270758511753,-0.00902233,-0.019179516,-0.06053044,2.0391348058097787,0.006865019498199062,0.02646785,-0.001903367,-0.05682243,1.1315599830386003,0.011005918288761015,
00000000000000000614_0,0.23739381,1,0.7827298,0.26204544,-0.41714287,-1282.245099547777,0.2668585577863943,0.21008404,-0.07880835,-0.5261044,-449.1629394587326,0.14002094259636283,117.29942,0.23874927,0.061614733,0.01675903,100.0891585908375,0.0500175319212745,-0.00121439,-0.014406502,-0.07119705,-52.85052388036737,0.015324147036560718,0.042228393,-0.0012282924,-0.09290074,25.031290640303936,0.018112151580872562,
00000000000000000616_0,0.049947735,1,0.67701864,0.16877505,-0.31868133,-1066.2800747612685,0.19960583132265233,0.0922049,-0.45034456,-0.7769517,14.6733022675301,0.18173376591346196,122.88904,0.2714059,0.08044055,0.01582542,-86.11628364301663,0.03536493221137927,-0.01166908,-0.031439885,-0.05739328,77.94287426363402,0.0076885837599676345,0.020521516,0.001997194,-0.162709,-84.31517447452933,0.02046072132556723,
0000000000000000061b_0,0.05064036,1,0.8757764,0.4043427,-0.1826087,-2214.0788835215267,0.2373461658608594,0.07284768,-0.42182338,-0.8199234,-511.7425361670149,0.17066361460480997,97.2211,0.24178547,0.09094733,0.03546746,34.69598537376946,0.03126545484455555,-0.00929919,-0.035176575,-0.075116,-5.170880994919708,0.008498429314117914,0.032350577,0.010286425,-0.11253478,-61.47686227237329,0.015838846061142994,
0000000000000000061c_0,0.038786262,1,0.69154227,0.22716345,-0.84810126,-2161.4526644446173,0.23060805631519588,0.31724137,-0.07761211,-0.64705884,-597.6671684878517,0.14700650662221199,125.97021,0.20044701,0.060442768,0.01715545,-118.91882447999149,0.03555959371996328,-6.1678E-4,-0.013089609,-0.05768498,11.53965737711515,0.007664001869155442,0.031213252,-0.003156604,-0.0884817,1.0919999064998038,0.014007286889705017,
0000000000000000061d_0,0.13246976,1,0.92771083,0.3612539,-0.41666666,-1559.3343467117454,0.28344590734429526,0.2345679,-0.10151366,-0.83233535,203.24993555819398,0.1620593128010901,87.35927,0.17815559,0.04295517,0.01312325,-90.88446685547378,0.03116417312952198,-1.942E-5,-0.011341838,-0.06384789,15.075042234066549,0.010909569751620236,0.037784852,0.0027365212,-0.021593299,2.5623370007615223,0.007689463956911447,
0000000000000000061e_0,0.23378907,1,0.9348837,0.29568636,-0.5744681,-2015.4998392396005,0.28897941836306235,0.16582915,-0.1515757,-0.58762884,-1379.058419661803,0.17411249673452495,79.96503,0.19900283,0.051769152,0.02038838,-65.5446795991538,0.03618267975796737,-0.00578488,-0.01725218,-0.09135777,-3.4495999237824,0.01535358854891071,0.03804012,0.0020099385,-0.018877747,18.7209111595195,0.009160157030262352,
00000000000000000620_0,0.11455041,1,0.8483034,0.31613335,-0.20689656,-2739.840282176779,0.274900146483035,0.2777778,-0.0128884,-0.37597725,198.5607588860099,0.1406947653701819,185.8445,0.31463054,0.062246006,0.01229127,-295.6391387456067,0.05699027759042026,0.00268168,-0.012924283,-0.13596885,98.8482220415529,0.020752139341765542,0.06590477,-7.120221E-5,-0.092988,-89.2348555677047,0.01947395878672216,
00000000000000000623_0,0.36383286,1,0.76119405,0.34627333,-0.2881356,-1922.4840511558825,0.2736954084142388,0.39814815,-0.098974474,-0.69649804,-164.6426703822812,0.16913958798958603,26.96381,0.20258953,0.048029963,0.01305627,-68.58615945770387,0.030599471717608417,-0.00276131,-0.012097087,-0.06985152,0.17343408639066535,0.009273774232073888,0.03388039,0.0014825158,-0.034965616,4.681163302144162,0.00904097544312168,
00000000000000000624_0,0.24781476,1,0.8528657,0.3135966,-0.3877551,-1969.9684362600103,0.2808300730121882,0.30097088,-0.11095162,-0.4967742,-29.460812036711232,0.15303579194893166,31.250328,0.24657795,0.05749968,0.01702321,-129.96346738429534,0.04435236552123796,-0.00165429,-0.0147815775,-0.0593915,1.7857370075647965,0.00984739593002011,0.057204228,0.0015025098,-0.041550927,9.645682494796848,0.013422073062487735,
00000000000000000629_0,0.13156061,1,0.8008658,0.31448695,-0.34375,-1317.9400126534738,0.2531135011969539,0.15514019,-0.22152482,-0.7254902,-1078.5225300026166,0.17921994026729207,3.8570743,0.17614356,0.05554788,0.01281002,-56.201041787498745,0.02734649163004285,-0.00557439,-0.01793176,-0.06074569,-32.45482022515063,0.007289790856934715,0.030198885,0.0014047528,-0.04470198,35.373043839708984,0.009739000864259892,
0000000000000000062a_0,0.22197033,1,0.8851964,0.40395206,-0.2371134,-886.7202514321774,0.22983671731598065,0.44256756,-0.075319506,-0.5990676,592.6959691071538,0.21737090476880488,83.76172,0.12427487,0.05357706,0.00946714,-13.762848700080667,0.022488121566263453,0.00726398,-0.012710624,-0.03944671,24.67732953338109,0.009082016100409105,0.02211157,0.0029763002,-0.021776345,-21.4497634707075,0.007156039003690482,
0000000000000000062b_0,0.12877099,1,0.9111111,0.5177602,0.15079366,68.47407195225207,0.181574129502699,0.36065573,-0.2587656,-0.69898695,-2113.381817008925,0.2421569945192584,79.049095,0.15281823,0.08451263,0.01749903,287.2149142758054,0.03297010264817725,0.00470863,-0.029816419,-0.06064244,-162.56341641715593,0.017577082065821453,0.030112451,0.013359025,-0.009631016,63.9241726969297,0.009822232433583619,
0000000000000000062c_0,0.11898612,1,0.9151291,0.44310373,-0.12101911,-2670.4423557164773,0.23797034912170636,0.4299517,-0.048853498,-0.55975795,3007.417072387393,0.22793296071918304,82.195625,0.15608606,0.065622106,-0.01930435,-535.0586064588249,0.04241787093027017,0.0196133,-0.014306063,-0.07238701,261.658407114058,0.017685170997782197,0.039449852,0.0069669555,-0.04484343,-183.17529753654907,0.012991943129223606,
00000000000000000634_0,0.12408386,1,0.9186992,0.448473,-0.6923077,-1381.4491308731376,0.23233529483688428,0.6398779,0.074026726,-0.4407583,-118.42023542819467,0.1721920839209683,71.98322,0.31451678,0.061621334,-0.00820228,163.74689472749355,0.05057696122361382,0.02350175,-0.0042222,-0.02214905,-13.991671731458899,0.0075716145400387255,0.029967906,0.0019541646,-0.025806423,-11.166755937747283,0.008004215151268052,
00000000000000000635_0,0.1404048,1,0.92622954,0.51205856,0.05882353,-1645.8544162529267,0.18372247862961888,0.50889677,-0.11120514,-0.55889726,712.7237148015395,0.18287996073396148,68.02206,0.29201806,0.08390102,0.03404544,268.2154109936234,0.04779268043698873,0.0216366,-0.013193361,-0.05683652,12.238878944453974,0.010312874549902951,0.032356154,0.007830616,-0.012094134,-7.127639894791642,0.007239200245134072,
00000000000000000638_0,1.3195494,1,0.833935,0.39799795,-0.06666667,-612.9659104123998,0.19295452493414447,0.54583335,0.019293556,-0.6183036,-641.9116135487222,0.24519696086320644,611.56396,0.20091075,0.06683377,0.01420196,27.909959148729563,0.039671921175237844,0.02655026,-0.010285359,-0.06146765,-46.90572900733062,0.01791622763882649,0.022364283,0.0011870785,-0.094091535,32.16519221787527,0.015495184147857662,
00000000000000000639_0,0.20263506,1,0.8666667,0.5712127,-0.002890933,610.1801138140298,0.20688334480221954,0.37066475,-0.24989612,-0.70721924,-3039.279386911708,0.23546022574566727,605.0435,0.30108717,0.15590057,0.0234796,337.1395386737421,0.058597578562044415,0.05057325,-0.04642299,-0.10450035,-370.4375739786497,0.029164370682511105,0.054976065,0.02474892,-0.16424303,173.55551362525193,0.025843614759938755,
0000000000000000063a_0,0.2554758,1,0.80669147,0.39931372,0.007900208,-907.1877697615892,0.16734401096071663,0.728022,0.027051935,-0.583174,91.32106627957486,0.24559316432341302,694.6572,0.2517105,0.07382923,0.02102726,-86.0473336856392,0.04595775977649666,0.02885343,-0.0071927146,-0.04259357,8.149893258428936,0.014906924557360706,0.023498578,0.0011564199,-0.099121235,-33.459983716842736,0.015783174400416843,
0000000000000000063b_0,0.31872937,1,0.8037975,0.3790975,-0.8857143,-898.4786257715674,0.2323644775242893,0.7228018,-0.049428225,-0.59655595,-1550.6087354394751,0.25327991462221827,702.92664,0.25300688,0.08289472,-0.01048506,73.61411919440707,0.047851470553845483,0.02339293,-0.01281201,-0.05258706,-85.55442309399336,0.017538037978551677,0.025570301,0.0021418824,-0.06451749,30.360562290777555,0.015836552256499287,
0000000000000000063c_0,0.099957064,1,0.7578125,0.3973039,0.08023256,43.788502801561485,0.16284868645747308,0.809009,-0.058504328,-0.59158415,-1902.4259937600686,0.26808507166620626,703.00073,0.25077802,0.0812381,-0.01235035,62.30540174040765,0.049799036613436834,0.02234298,-0.013102386,-0.0529578,-105.40262129940696,0.017577610190513134,0.028492857,0.003956439,-0.06118535,54.79997235244045,0.01390808136835499,
00000000000000000670_0,23.170507,1,0.986532,0.7813264,0.13011153,-607.8317478007383,0.13669280745328577,0.067622036,-0.23432736,-0.6460606,-286.6068442879216,0.1384615007700717,13.097159,0.24791391,0.13823432,0.04326542,51.648331951521655,0.03470408227476974,0.00754498,-0.032861378,-0.07915881,-37.96696281355426,0.013358105770247507,0.053023566,0.03277376,-0.0011282086,0.9750793042342245,0.009309898201346754,
0000000000000000067b_0,0.16881035,1,0.8382353,0.26078138,-0.2103825,-176.76442632362642,0.1807797595374221,0.1820041,-0.23205805,-0.59177214,-741.680959842122,0.18327949824173922,2.3637874,0.23175351,0.06902387,0.02528008,110.53916711425904,0.031021174870951698,-9.4413E-4,-0.022017973,-0.04997317,-45.33263899928027,0.009691540100598627,0.018523315,8.540012E-4,-0.0717124,9.880771293421207,0.011551245497078057,
0000000000000000067f_0,0.20434345,1,0.92896175,0.43519175,0.012987013,-1161.8183126651022,0.2019981867857732,0.34588236,-0.018889232,-0.5419162,675.602653682916,0.202588346448883,5.1465664,0.17866965,0.06426987,0.01629438,-36.14108856967565,0.0384440175975569,0.0151805,-0.008065008,-0.03550542,42.626674355261294,0.011454703035153866,0.04125053,0.0046754633,-0.0352992,-46.23401932465938,0.012621414473684185,
00000000000000000680_0,0.20324592,1,0.97196263,0.45932537,0.003911343,-880.7999676713983,0.2116323345693189,0.37241378,-0.073127046,-0.559633,-627.5550238319923,0.18694196320363354,6.812317,0.14174253,0.04665997,0.02073858,120.64957008787955,0.021148673543065433,0.00322321,-0.012052863,-0.04173509,-24.781274448583915,0.006973127877933533,0.015588826,0.0028162752,-0.032297034,1.8823239759981738,0.0059270658123753645,
00000000000000000681_0,0.3042601,1,0.9285714,0.399688,-0.056818184,-834.9266662568782,0.2168875047490285,0.44144145,-0.054948363,-0.46583852,-188.1894574711747,0.16053498066280125,1.6956875,0.2007865,0.043562982,0.01918062,-22.968364029632465,0.023939051300806275,0.02058247,-0.007980787,-0.02064903,-3.172778638376582,0.004808234249596283,0.0142656425,9.4766106E-4,-0.080127515,15.248782957928103,0.010173602526534297,
00000000000000000688_0,0.08150762,1,0.8808511,0.38770324,0.0,-783.8986454355914,0.21604766782736393,0.24078432,-0.16848165,-0.5833333,483.7465509725627,0.1907387403037176,2.7202601,0.28306228,0.0559889,0.02482324,58.21270631980838,0.03260371449005802,0.0146343,-0.016948676,-0.03911243,17.995518522528357,0.00756597731391147,0.02389462,0.0017164196,-0.13288541,-21.100451221677027,0.014927925008780443,
00000000000000000689_0,0.17371075,1,0.9810427,0.41817182,0.0718232,-336.0126291208503,0.20940665187245078,0.20839581,-0.0698441,-0.46835443,-30.734896723874886,0.15458683843900464,-2.633776,0.19342455,0.048293754,0.02204204,30.695924797913605,0.02654203292823909,-0.001732,-0.011398323,-0.03017403,7.450961682350361,0.004928245918417605,0.014053872,0.0018998935,-0.0204335,14.510004238411138,0.006074757639952297,
0000000000000000068a_0,0.25602323,1,0.8996416,0.43050766,-0.20430107,-699.9335123093275,0.2198383282045784,0.41964287,-0.12542729,-0.5907336,-136.1990388814316,0.19251487287813512,10.5455065,0.13683245,0.050853383,0.02115797,74.69975409796189,0.024669986601066493,0.00467521,-0.01458233,-0.04829705,-15.272713923866817,0.008187425024666583,0.027110236,0.0035284155,-0.021363096,-10.425675631723594,0.006258610724082276,
0000000000000000055f_0,3.311104,2,0.12992336,0.02450795,-0.12525997,240.60572111820125,0.05727641979656278,0.61067855,0.49958056,0.30159485,-27.832352893408093,0.07324336380826627,24.209301,0.5469359,0.40314645,0.20803113,299.95431994746366,0.05137494097839025,0.21428403,0.130663,0.06540194,146.83630860735173,0.029293764446474482,-0.08358735,-0.20984706,-0.2873541,-93.43852776270934,0.03668645673007546,
00000000000000000560_0,0.27417663,2,0.30741012,0.088175364,-0.17958272,684.4137174622554,0.10139831327406787,0.7078652,0.5085321,0.25013036,330.2284632230761,0.12251800234432161,35.056705,0.5697316,0.35644248,0.14301655,84.44738156764026,0.06659013243156509,0.21038209,0.12551615,0.04611292,214.08577645389246,0.041489786003349675,-0.037734278,-0.16378139,-0.2724013,169.3799592241395,0.04685188002898153,
00000000000000000562_0,4.125676,2,0.17169438,0.048142623,-0.04761905,533.059538375524,0.05013025132283221,0.6362713,0.5202788,0.36200047,127.47006777526668,0.06266278310361263,20.678223,0.4714547,0.36264727,0.25081807,246.02558340804165,0.03786311379567181,0.17688993,0.12649953,0.08645827,200.41414174069965,0.02083932607828988,-0.09565997,-0.18144093,-0.2488532,31.944128777379245,0.026257264844852402,
00000000000000000565_0,0.60043186,2,0.21879195,-0.0043991255,-0.20227516,732.98969612223,0.07819610912225275,0.6159239,0.48181543,0.23828416,441.45739648631496,0.09169263343020656,14.845832,0.46488073,0.37071276,0.23453844,123.29662896558442,0.04228058081248891,0.17735557,0.11425566,0.04689045,265.91101078485843,0.029085103893452,-0.08780883,-0.20306084,-0.27256623,113.33654624894498,0.034293380188339,
00000000000000000566_0,2.9855287,2,0.18189937,0.046415314,-0.10081853,272.0987643542791,0.058817241117533094,0.6353591,0.53569347,0.40093312,323.8285500123774,0.058488844042100814,37.87732,0.49646536,0.3416919,0.23300369,339.49125419292176,0.038541759437914866,0.17065819,0.120179445,0.07608584,261.1730252761747,0.021889806282859456,-0.083856754,-0.17481686,-0.25655907,-146.78844538999888,0.028202115181904082,
00000000000000000567_0,0.8733419,2,0.24274497,0.11479162,0.00948047,180.9156477984535,0.046924121288725924,0.67046314,0.57614166,0.3388765,-179.6709271758745,0.06679090840012013,31.469864,0.50989664,0.3440741,0.14637369,161.2155860085733,0.05675504726722253,0.20061478,0.14024308,0.05149984,-12.917646911893062,0.025943500577073213,-0.04126688,-0.1531738,-0.25144845,-6.891163427538978,0.02928227879635576,
0000000000000000056f_0,1.255928,2,0.2851312,0.105070055,-0.01810203,-0.842959761564984,0.05632347503141503,0.70938444,0.5926929,0.22156505,-110.29557583368066,0.07774766283467752,24.367308,0.47685078,0.31931478,0.13500392,42.88650485427114,0.04237727421488709,0.1841024,0.13451745,0.03265863,-17.202281032540643,0.026136034508253487,-0.02944913,-0.14814445,-0.22838116,-40.2279562483387,0.026803364758228355,
00000000000000000571_0,1.3285061,2,0.21248606,0.10889346,0.0026801669,17.066724135076285,0.04232603501103553,0.68869936,0.586169,0.20314454,-167.24726036950594,0.06949024457414497,23.23646,0.6123548,0.3506754,0.2240814,88.16895081964952,0.04783731510780937,0.17883839,0.14639701,0.02710197,-23.981612051266133,0.022992675260252237,-0.08693693,-0.16128883,-0.28649968,-41.622903458456854,0.02648244858617539,
00000000000000000572_0,0.15393455,2,0.23118474,0.0673052,-0.15065502,379.54367981395836,0.08482648391265155,0.7081668,0.52660245,0.3141892,163.4689327955114,0.10666099853044923,28.788565,0.5565819,0.36377567,0.2171296,379.1443119269399,0.05160795672910586,0.20879237,0.13139786,0.06123682,225.73941288124257,0.035529669976273374,-0.07855158,-0.17602761,-0.28452012,-69.57321271714513,0.035195017065806536,
00000000000000000573_0,0.3475386,2,0.23737754,0.05744614,-0.13015391,491.0366401705122,0.06949669914632826,0.6626287,0.5174285,0.3284891,74.08466404974632,0.07697617654556395,16.136934,0.471665,0.34896877,0.22803754,133.32439566981282,0.04210766135821093,0.17946348,0.123476595,0.06822025,119.14248263538666,0.026467748542997757,-0.09170083,-0.17396177,-0.25886175,61.40480692406355,0.03128876775038841,
